label,comment
0,ürün paket içeriğinden kılıf çıkması ayrı memnun etti. telefonu henüz kullanmadım o yüzden yorum yapmam doğru olmaz
0,Fiyatına göre iyi bir telefon ama çok fazla abartılıyor. Beklentileriniz çok yüksek olmasın
0,ÇOK GEÇ ELİME ULAŞTI
0,ürünü çok geç kargoladilar
0,ürün gerçekten güzel Genpa garantili olabilir Ama ithalat çıkışlı malesef.
0,5 ay önce 7plus aldım.mikrofonunda sıkıntı vardı ses karşıya kesik kesik gidiyordu servise götürmeyi düşünürken kendiliğinden kapandı ve açılmadı garanti kapsam dışı parça değişimi olacak denilerek 3300 tl ilk değişim bedeli talep edildi.şarj soketi hasarlıymış 5 aylık bir süreçte şarj soketine 3300 tl ilk ne yapılabilir ki! Mağdur oldum maalesef
0,bu mağazadan bu telefonu alacaklara uyarım telefon intel işlemcili ve internet bağlantı hızı %30 oranında daha düşük ondan fiyat biraz aşağıda.ben aldığıma pişman oldum.bilsem almazdım.
0,Satış sonrası iletişim ve yardım kötü idi
0,Ürün Kırık Geldi Bu Mağazadan Ürün Almayın.. Geri dönüş yapan bile yok.
0,İade için defalarca aradım. Ama bir türlü ulaşamadım. Mesaj attım numaramı verdim geri dönmediler.
0,ürün orginal geldi
0,URUN IKINCI EL GIBI AMBALAJ IYI ANCAK URUN SIZIN SITENIZDE YAYINLANAN ŞEKLINDEN FARKLI IKI YIL APPLE GARANTILI DENIYOR FATURADA BUNA ILISKIN BIR IBARE YOK BEN SAHSEN N 11 COK GUVENIYOR VE GUVENILIR BULUYORUM FIRMAYA TELEFON ETTIM VE DE SIZIN CANLI DESTEGINIZI ARADIM YARDIMCI OLAMADILAR NE YAPMAM GEREKTIGINI BILEMIYORUM O NEDENLE KENDIMI ALDATILMIŞ HISSETTIM TELEFONU ACTIM TELEFON YUKLU IDI BENI BU KONUDA AYDINLATIRSANIZ MUTLU OLURUM SAYGILAR
0,siparis verdik den sonra mağazadan bir de kılıf istedim orali bile olmadılar zaten kargo yu biz ödüyoruz 3700 tl lik ürünü önlem almadan göndermişler ürün orjinal kontrol ettim. Mağaza iletişimi 0 sallamiyorlar haberiniz olsun
0,Görselde de görüldüğü gibi ürünü kargolamada yaşanabilecek tüm sorunları yaşadım.
0,Ürün elime ulaştı fakat faturaya ımeı yazılmamış.. Arıyorum açan yok. Son alış verişim bu mağazadan
0,11.11.2019 tarihinde ürünü satın aldım. ürün tarafıma teslim edilmedi. kargo firması kargoyu kaybetmiş durumda olduğu gözüküyor. satıcı firma maalesef ben ürünü kargoya verdim kargo firması ile görüşün diyip üzerinden sorumluluğu atıyor. n 11.com ise sadece şikayet kaydı alıp duruyor. mağazadan uzak durun.
0,Telefon harika satıcı berbat
0,"Mağaza çok ilgisiz. Ürünün yoğunluktan dolayı geç gönderilmesi anlayışla karşılanabilir fakat fatura konusunda çok büyük sıkıntılar var. Ürünü teslim alma süremden 1 hafta geçmiş olmasına rağmen hiçbir şekilde faturam bana ulaştırılmıyor. Mağazaya soru üzerinden, mail üzerinden hatta kendi internet sitelerinden ulaşmama rağmen hiçbir şekilde dönüş alamadım. N11 canlı destekte mağaza ile iletişime geçtiğini söylüyor fakat oradan da bir dönüş gerçekleşmedi. Kesinikle farklı mağazalara yönelin. Karşınızda muhattap bulamıyorsunuz."
0,"Ürün kamera, pil performans olarak güzel fakat 1. hafta sonunda üründe ghost screen problemi başladı. Henüz ne yapacağıma karar vermedim. Yeni alınmış bir telefonda ghost screen can sıkıcı."
0,"Telefon harika , mağaza kötü .ürünü çok geç gönderdi , faturayı zar zor aldım , tavsiye etmiyorum."
0,ürün süper satıcı ilgisiz
0,sadece ürün güzel diğer herşey olumsuz
0,Ürün idare eder
0,Görselde de görüldüğü gibi ürünü kargolamada yaşanabilecek tüm sorunları yaşadım.
0,Ürün elime ulaştı fakat faturaya ımeı yazılmamış.. Arıyorum açan yok. Son alış verişim bu mağazadan
0,11.11.2019 tarihinde ürünü satın aldım. ürün tarafıma teslim edilmedi. kargo firması kargoyu kaybetmiş durumda olduğu gözüküyor. satıcı firma maalesef ben ürünü kargoya verdim kargo firması ile görüşün diyip üzerinden sorumluluğu atıyor. n 11.com ise sadece şikayet kaydı alıp duruyor. mağazadan uzak durun.
0,Telefon harika satıcı berbat
0,"Mağaza çok ilgisiz. Ürünün yoğunluktan dolayı geç gönderilmesi anlayışla karşılanabilir fakat fatura konusunda çok büyük sıkıntılar var. Ürünü teslim alma süremden 1 hafta geçmiş olmasına rağmen hiçbir şekilde faturam bana ulaştırılmıyor. Mağazaya soru üzerinden, mail üzerinden hatta kendi internet sitelerinden ulaşmama rağmen hiçbir şekilde dönüş alamadım. N11 canlı destekte mağaza ile iletişime geçtiğini söylüyor fakat oradan da bir dönüş gerçekleşmedi. Kesinikle farklı mağazalara yönelin. Karşınızda muhattap bulamıyorsunuz."
0,"Ürün kamera, pil performans olarak güzel fakat 1. hafta sonunda üründe ghost screen problemi başladı. Henüz ne yapacağıma karar vermedim. Yeni alınmış bir telefonda ghost screen can sıkıcı."
0,"Telefon harika , mağaza kötü .ürünü çok geç gönderdi , faturayı zar zor aldım , tavsiye etmiyorum."
0,ürün süper satıcı ilgisiz
0,sadece ürün güzel diğer herşey olumsuz
0,Ürün idare eder
0,Ürün süper sıkıntısız sorunsuz kullanıyorum. Tek problem mağazanın kargolama şekli ve süresi gerçekten tamamen hayal kırıklığından başka bir şey değil.. Kocaman kutuya küçüçük telefon kutusunu koyarken hiç kimsenin aklına bu cihazın kutuda sallanacağı gelmedi mi ? Baloncuklu poşete bari sarsaydınız. Çok şükür sorunsuz geldi de kurtulduk.
0,"11.11 den aldığım ürün elime bugün geçti. kargo kayıp falan dendi. arayıp peşine düşmesek kayıp diyen yok, şubeye gidip zorla aldık. üründe bir sıkıntı yok ama kargo cidden rezalet."
0,beğendim ama çok bayilmadim
0,fatura gelmedi ve cevap dahi vermiyorlar
0,Ürün iyi bağaza 0
0,Elime geçmediğinden yorum yok
0,ürün çok güzel bu paraya bedava.
0,urun yok begenip begenmedigimiz soyleyelim
0,bu adamlardan ekmek bile olsa almayın kimseye tavsiye etmiyorum aldığımıza alacagımıza pişman olduk
0,ürün iyi ama mağaza berbat
0,Ürün süper sıkıntısız sorunsuz kullanıyorum. Tek problem mağazanın kargolama şekli ve süresi gerçekten tamamen hayal kırıklığından başka bir şey değil.. Kocaman kutuya küçüçük telefon kutusunu koyarken hiç kimsenin aklına bu cihazın kutuda sallanacağı gelmedi mi ? Baloncuklu poşete bari sarsaydınız. Çok şükür sorunsuz geldi de kurtulduk.
0,"11.11 den aldığım ürün elime bugün geçti. kargo kayıp falan dendi. arayıp peşine düşmesek kayıp diyen yok, şubeye gidip zorla aldık. üründe bir sıkıntı yok ama kargo cidden rezalet."
0,beğendim ama çok bayilmadim
0,fatura gelmedi ve cevap dahi vermiyorlar
0,Ürün iyi bağaza 0
0,Elime geçmediğinden yorum yok
0,ürün çok güzel bu paraya bedava.
0,urun yok begenip begenmedigimiz soyleyelim
0,bu adamlardan ekmek bile olsa almayın kimseye tavsiye etmiyorum aldığımıza alacagımıza pişman olduk
0,ürün iyi ama mağaza berbat
0,Note 8 güzel firma kötü.
0,Ürün fena değil fakat elime ulasmasi 10 günü buldu mağaza çok ilgisiz alakasız hiç yardımci olmuyorlar kargolama özensiz resmen kutuya koyup göndermişler telefon sallanıyordu içinde üç beş fazla verin ilgili satıcılardan alın hiç tavsiye etmiyorum bu satıcıdan aldigima bin pişmanım
0,"şebeke sorunu,kopma sorunu,çok fazla yapıyor daha önce Huawei kullanıyordum p9 lite eski telefonu arıyorum..her şeyi denedim güncelleme yapıldı yine aynı bu telefon a göre uçuyormuş eski telefonum bı şekilde Huawei dönmem lazım."
0,fatura bilgileri olarak hediye alınan kişinin bilgilerini verdim fakat faturayı benim adıma kesmişler
0,"Öncelikle ürün oldukça geç gönderildi, yogunluk olduğu için anlayısla karşıladım fakat ürüne ait faturam hala gönderilmedi."
0,"Ürün note 8 bilindiği üzere f/p ürünü. Bizim tercih etmemizi sebebi sar değerinin düşük olması. Alışverişe gelirse İnternet alışverişi başladığından beri alışveriş yapan birisi olarak ilk defa bir ürünün gelmesini sağlamak ve faturasını alabilmek için bu kadar uğraştım. 11,11 kampanyası yoğunluğundan mı böyle oldu mağazadan mı bilemiyorum. Telefon 10 günde faturada 12-13 günde geldi. Çok zor bir alışveriş oldu. Yalnız Mağaza iletişim sağlıyor sorularınıza cevap veriyordu. (her ne kadar çoğu söylenen, söylenilen süreden çok geç gerçekleşmesine rağmen).. Bir daha alışveriş yaparmıyım bu mağazadan... Zor.."
0,Telefon fiyatına göre güzel.
0,"Ürün fiyatına göre güzel, bu aralar başka sitelerde 1400 e kadar düştü, bir yıldız kargonun ücretsiz olmaması, iki yıldız da mağazanın çok geç kargolaması sebebiyle kırdım, tel de fiyatına göre iyi çok hızlı değil"
0,arayüzü android öne gibi hiç beğenmedim
0,telefon güzel 11.11 indiriminden faydalandım ama bu mağazadan aldığıma pişman oldum 7 günde kargoya verdiler mağaza iletimi kötüydü
0,cihaz güzel puanı sırf 12 gün sonra kargoya verildiği için kırdım
0,"Telefon harika, çok güzel f/p bence en iyi telefon fakat mağaza iletişimi ve müşteri yönlü çalışması son derece berbat. Puanı da bu yüzden kırdım.."
0,Süper bir cihaz kesinlikle alınmalı
0,hjjjjhejdjsjsjsjd
0,"Proximity ve Accelerator sensörleri Xiaomi donanım testlerini geçemiyor. Sorun herkeste varmış, yurt dışında satılanlarda yok ama bizim ülkede satılanlarda var. Güncelleme ile düzelecek deniyor umarım düzelir. Telefonunda ahize kalitesi hiç iyi değil. Son ses veya bir öncekini açınca robot sesi gibi ses geliyor. Miui 11 güncelleme geldi normalde ama bizim telefonlara daha gelmedi. Fiyatına göre fena telefon değil ama bu sorunları can sıkıcı ve bir daha alacak olsam tercih etmem."
0,Niye bilmiyorum iPhone kalitesi olacak diye aldım evet parasına göre güzel ama yine anladım ki iPhone iPhonedur en basidi ön kamera iPhone 6s e göre zayıf kaldı yada feneri bile yaktım ısık olarak iPhone bir Baska tabi o zaman gidip 6 binlira verip iPhone almak lazımdi 😊 fiyatına göre on numara ürün
0,evet zaten araştırarak aldığım ürün olduğu için ürünü begendim
0,ürün gayet başarılı. tam bir fiyat performans ürünü.
0,"11.11 indirimi olmasaydı eski fiyata göre alınmaycak bir telefon.Olumlu yönleri; kamerası güzel özellikle makro modu eğlenceli.Parmak okuma çok hızlı.Sesi çok fazla.Pubg de ısınma olmadı.Olumsuz yönleri;telefon kalın ve ağır.kılıf ve ekran koruyucu ile daha da kalınlaştı.1 saatte %76 şarj oldu.4g şebekesi az çekiyorsa arayan ulaşamıyor.Şarj süresi abartı değil,idare eder 1 gün.1500 tl ye geldi.bu fiyata alınacak en iyi cihaz.Pro alacaktım gerek yokmuş.İmei ikiside kayıtlı.Mi store u tercih ettim.resmi distribitör cihazıdır diye.evofone bandrollü.kargo riskliydi kutuda sallana sallana gelmiş."
0,evet güzel telefon özellikle çift uygulama olayı çok kullanışlı. makro çekim güzel bir olay
0,"ürün dün elime ulaştı sabah saat yedi de batarya yüzde yüz dolu aldım şu an saat akşam altı şarj yüzde yirmi altı , hiç bir oyun OYNAMADİM zaten yüklemedim oyun falan ,, toplamda üç yada dört video izledim you tubeden , tek kullandığım borsa bu kadar erken bitmesi normal mi yoksa cihaz da mı sorun var"
0,muhteşem telefon nazar değmesin fakat gönderici fiyasko
0,Ürün elime 9 günde ulaştı ayrıca kargo paketlemesi pek özenli değildi üründe bir sorun yok ama.
0,"Mağaza iletişimi sıfır,fatura yollamadılar servise götürmen lazım bakılması için ama arkadaşlar hala diyorlarki posta kutunuza bakın gülermisin ağlarmısın aldığınız ürün hatalı veya bozuk gelirse yandınız bi telefon aldım 10 gündür uğraşıyorum çok şükür.."
0,bence fatura ıle ılgılı sıkıntı yapıyolar guvenmeyın derım ben artık bu fırmadan almıyorum
0,Faturasız ürün satıyor mesajları geçiştiriyor. Başka satıcıdan alın
0,Faturası gelmedi.
0,Ürün 5 şubatta elime ulaştı.Fatura gönderilmedi. Faturanın garanti icin gerekliliğinden satıcı firmaya defalarca yazı yazdım her seferinde bikaçgüne göndereceğiz deyip oyalıyorlar.Fatura göndermiş olsalar bitanedaha sipariş verecektim buyüzden vermiyorum.Kesinlikle bu satıcıyı tavsiye etmiyorum.Başka satıcılardan alın derim
0,hayir begenmedim telefon kendiliginden kapaniyor. arizali urun gonderiyorsunuz. tuketiciye yazik degilmi...
0,performans güzel fakat arayüzü kötü
0,Telefonun imei'nin kayıtlı olmadığı mesajı geldi.
0,"Uzak durun, cok bekledik coooook"
0,"şark kurnazlığı yapıyorlar. kargo tarihi yakın diye buradan sipariş verdim. ürünü 11,11de satın alırken kargoya verilme tarihi 3 gün sonra görünüyordu. sonra teslim tarihini 1 ay sonraya attılar. aldıktan bir buçuk hafta sonra kargoladılar. hem boşuna kuponum yandı hem de ihtiyacım olduğu halde telefon elime geç ulaştığından işlerimi halledemedim."
0,"Mağaza iletişimi sıfır,fatura yollamadılar servise götürmen lazım bakılması için ama arkadaşlar hala diyorlarki posta kutunuza bakın gülermisin ağlarmısın aldığınız ürün hatalı veya bozuk gelirse yandınız bi telefon aldım 10 gündür uğraşıyorum çok şükür.."
0,bence fatura ıle ılgılı sıkıntı yapıyolar guvenmeyın derım ben artık bu fırmadan almıyorum
0,Faturasız ürün satıyor mesajları geçiştiriyor. Başka satıcıdan alın
0,Faturası gelmedi.
0,Ürün 5 şubatta elime ulaştı.Fatura gönderilmedi. Faturanın garanti icin gerekliliğinden satıcı firmaya defalarca yazı yazdım her seferinde bikaçgüne göndereceğiz deyip oyalıyorlar.Fatura göndermiş olsalar bitanedaha sipariş verecektim buyüzden vermiyorum.Kesinlikle bu satıcıyı tavsiye etmiyorum.Başka satıcılardan alın derim
0,hayir begenmedim telefon kendiliginden kapaniyor. arizali urun gonderiyorsunuz. tuketiciye yazik degilmi...
0,performans güzel fakat arayüzü kötü
0,Telefonun imei'nin kayıtlı olmadığı mesajı geldi.
0,"Uzak durun, cok bekledik coooook"
0,"şark kurnazlığı yapıyorlar. kargo tarihi yakın diye buradan sipariş verdim. ürünü 11,11de satın alırken kargoya verilme tarihi 3 gün sonra görünüyordu. sonra teslim tarihini 1 ay sonraya attılar. aldıktan bir buçuk hafta sonra kargoladılar. hem boşuna kuponum yandı hem de ihtiyacım olduğu halde telefon elime geç ulaştığından işlerimi halledemedim."
0,memnun kalmadım
0,Bu modelden iki adet aldım yeğenime ve arkadaşa. Seçimi bana bırakmışlardı ikisine de mahcup oldum. İkisi de telefonda sık sık donma oluyor deyince genpa servisine mail attım bilgi istedim .sorun kronik mi yoksa bizim şanssızlığımızdan mı bilemiyorum ama iki telefonda da olması tesadüf olamaz.ve bu telefonlar bir haftalık telefonlar.
0,ürün normal garantili
0,"İstediğim renkteki kılıf kalmadığı için beni arayıp, başka bir renk isteyip istemediğimi sordular. Bence bu artı puan katıyor. Ayrıca ürünün şarjı çok sosyal medya kullanılmadığı takdirde 48 saat sürebiliyor.Estetik ve hafızasının yüksek olması (en azından diğer telefonuma göre) benim satın almam için yeterli bir sebepti. Not: ben telefonlarını bozulana kadar kullanan bir insanım. Eski telefonum 5yilini çoktan doldurmuştu. Kısaca memnunum.👍"
0,"Arkadaşım için aldım, annesine hediye etti muhtemelen beğenir amma kamera vasat."
0,bu parayla alınabilecek en iyi telefon.
0,Ürün hediyemi(kullaklığımı) kampanya bitti-başladı gibi bahaneler den dolayı göndermediler. Durumu defalarca anlatmama ragmen üründe bahsedilen hediyemi alışverişi tamamladıktan sonra göndermeyeceklerini söylediler. Madem göndermeyeceksiniz hediye diye yazmayın abi kimse kimse için para kazanmıyor insanları kandırmaya hakkınız yok bunun adı dolandırıcılık eğer ürünü alacak olursanız bunun bilincinde olarak alın lütfen. N11 pişmanlıktır. N11 den düzenli olarak alışveriş yapıyordum bu magduriyetimden sonra asla yapmıyacağım elimden geldiği kadarda kimseyede yaptırmayacağım.
0,9. Ayda bu mağazadan yaklaşık 15 gün bekleyerek xiaomi tr diye sattıkları mi9t ürünü arızalandı c genpaya gönderdim ve maalesef ürün tr garantili olmadığı için geri döndü. İşin tuhaf kısmı karşımda hiç bir muhatap yok yani kısaca telefon elimde kaldı bu mağazaya en 50 kez soru sordum 50 kere telefon açtım ama mağza kapı duvar kimse cevap vermiyor yazıklar olsun bende hiç iyi bir intiba bırakmadı. N11 i de aradım ama onlarda ilgilenmedi.
0,hiç beğenmedim mağaza berbat
0,ürün güzel fakat benim gibi fazla para vererek xiaomi türkiye garantili almayın çünkü ürünün garantisi yok telefonum bozuldu ve elimde kaldı
0,Kaliteli bir ürün tavsiye ederim
0,Urunu begendim fakat kulaklik olmamasi bence buyuk eksiklik
0,"10 gün geçmesine rağmen kargom hala elime ulaşmadı. Neyi nasıl beğenenebilirim ki? Bu kadar ilgisiz, saygısız bir mağazadan asla bir daha alışveriş yapmam ve tanıdıklarıma da tavsiye etmem."
0,1 haftada kargoya veriyorlar..acil ihtiyaciniz varsa başka yerden alın...
0,Xiaomi Redmi 8A 2 adet Sipariş Ettim Ürünümü yollamadınız stoğumuzda ürün Yok özür dileriz İade Talebi oluşturun ücret iadesi Yapacağız Dediniz 1 incide red Ettiniz 2 incide n11 müşteri Hizmetlerine Bu Şekilde Yaptığınızı Anlattım kayıt Açtılar Tekrar açtım iade Telebi Red ettiniz Sizin Asıl Amacınız Telefon satmaksa Esnaf olun Yaptığınız İşin Hakkını Verin 3 üncüyüde oluşturdum eğer bu Kezde iade etmez iseniz dava açıcam bilginiz olsun
